Source: http://www.hockey-reference.com/teams/TOR/2017.html

//////////////////////////////////////////// Toronto Maple Leafs Player Statistics: 2016-2017 Season ////////////////////////////////////////////

Name: Frederik Gauthier	Number: 33
	Scoring			Goals	Assists								
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
26	2016-12-10	26	27-216	TOR	@	BOS	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	20	13:19	5	0	0	0	
27	2016-12-11	27	27-217	TOR		COL	L	0	0	0	0	5	0	0	0	0	0	0	0	0		11	7:28	4	0	0	0	
28	2016-12-13	28	27-219	TOR		SJS	L-SO	0	0	0	0	2	0	0	0	0	0	0	0	1	0.0	13	6:32	2	0	0	0	
29	2016-12-15	29	27-221	TOR		ARI	L-SO	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	14	6:47	2	1	0	0	
30	2016-12-17	30	27-223	TOR		PIT	W	0	0	0	0	0	0	0	0	0	0	0	0	0		8	5:37	3	1	0	0	
31	2016-12-19	31	27-225	TOR		ANA	L	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	11	7:25	2	0	0	0	
32	2016-12-22	32	27-228	TOR	@	COL	W	0	0	0	0	7	0	0	0	0	0	0	0	1	0.0	13	7:11	3	0	0	0	
33	2016-12-23	33	27-229	TOR	@	ARI	W	0	0	0	0	0	0	0	0	0	0	0	0	0		13	7:13	6	1	0	0	
34	2016-12-28	34	27-234	TOR	@	FLA	W	0	0	0	-1	0	0	0	0	0	0	0	0	0		9	4:20	3	0	0	0	
35	2016-12-29	35	27-235	TOR	@	TBL	W	0	0	0	0	0	0	0	0	0	0	0	0	0		11	6:58	5	0	0	0	
36	2017-01-01	36	27-238	TOR		DET	W	0	0	0	0	5	0	0	0	0	0	0	0	1	0.0	10	6:57	4	0	0	0	
37	2017-01-03	37	27-240	TOR	@	WSH	L-OT	0	0	0	1	0	0	0	0	0	0	0	0	0		14	8:38	5	0	0	0	
38	2017-01-06	38	27-243	TOR	@	NJD	W	0	0	0	0	0	0	0	0	0	0	0	0	0		13	9:40	0	0	0	0	
39	2017-01-07	39	27-244	TOR		MTL	L	0	0	0	0	7	0	0	0	0	0	0	0	0		11	3:53	1	0	0	0	
40	2017-01-13	40	27-250	TOR	@	NYR	W	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	13	7:06	5	0	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
41	2017-01-14	41	27-251	TOR	@	OTT	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	15	8:53	3	0	0	1	0.0
42	2017-01-17	42	27-254	TOR		BUF	W	1	0	1	1	0	1	0	0	0	0	0	0	2	50.0	13	9:10	5	1	0	0	
43	2017-01-19	43	27-256	TOR		NYR	L	0	0	0	0	2	0	0	0	0	0	0	0	0		13	9:25	3	0	0	0	
44	2017-01-21	44	27-258	TOR		OTT	L-SO	1	0	1	1	0	1	0	0	0	0	0	0	1	100.0	12	7:50	4	2	0	0	
45	2017-01-23	45	27-260	TOR		CGY	W	0	0	0	0	0	0	0	0	0	0	0	0	0		11	8:28	2	1	0	0	
46	2017-01-25	46	27-262	TOR	@	DET	W	0	0	0	1	0	0	0	0	0	0	0	0	0		13	9:17	3	0	0	0	
47	2017-01-26	47	27-263	TOR	@	PHI	L	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	14	11:12	9	0	0	0	
48	2017-01-31	48	27-268	TOR	@	DAL	L	0	1	1	-1	0	0	0	0	0	1	0	0	1	0.0	16	9:31	2	0	0	0	
49	2017-02-02	49	27-270	TOR	@	STL	L	0	0	0	-1	0	0	0	0	0	0	0	0	0		14	11:35	3	0	0	0	
50	2017-02-04	50	27-272	TOR	@	BOS	W	0	0	0	-1	5	0	0	0	0	0	0	0	0		10	4:43	4	0	0	1	0.0
51	2017-02-06	51	27-274	TOR	@	NYI	L-OT	0	0	0	1	0	0	0	0	0	0	0	0	0		12	9:35	5	0	0	0	
52	2017-02-07	52	27-275	TOR		DAL	W	0	0	0	0	0	0	0	0	0	0	0	0	0		10	7:29	2	0	0	0	
53	2017-02-09	53	27-277	TOR		STL	L-OT	0	0	0	0	0	0	0	0	0	0	0	0	0		12	10:00	6	1	0	0	
54	2017-02-11	54	27-279	TOR		BUF	L	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	12	8:08	3	0	0	0	
55	2017-02-14	55	27-282	TOR		NYI	W	0	0	0	2	0	0	0	0	0	0	0	0	1	0.0	15	9:05	2	0	0	0	
56	2017-02-15	56	27-283	TOR	@	CBJ	L	0	0	0	-1	2	0	0	0	0	0	0	0	3	0.0	16	10:09	5	0	0	0	
57	2017-02-18	57	27-286	TOR		OTT	L	0	0	0	-1	2	0	0	0	0	0	0	0	0		12	7:56	2	0	0	1	0.0
58	2017-02-19	58	27-287	TOR	@	CAR	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	13	9:39	5	0	0	1	0.0
59	2017-02-21	59	27-289	TOR		WPG	W	0	0	0	-1	5	0	0	0	0	0	0	0	0		11	6:59	5	0	0	0	
60	2017-02-23	60	27-291	TOR		NYR	L-SO	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	12	8:59	3	2	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
61	2017-02-25	61	27-293	TOR		MTL	L-OT	0	0	0	0	0	0	0	0	0	0	0	0	0		13	8:55	5	0	0	0	
62	2017-02-28	62	27-296	TOR	@	SJS	L	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	15	9:39	5	1	0	0	
63	2017-03-02	63	27-298	TOR	@	LAK	L-SO	0	0	0	1	0	0	0	0	0	0	0	0	0		13	8:12	6	1	0	0	
64	2017-03-03	64	27-299	TOR	@	ANA	L	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	19	11:36	2	1	0	0	
65	2017-03-07	65	27-303	TOR		DET	W	0	0	0	0	0	0	0	0	0	0	0	0	0		14	9:39	5	0	0	0	
66	2017-03-09	66	27-305	TOR		PHI	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	14	8:35	0	0	0	0	
67	2017-03-11	67	27-307	TOR	@	CAR	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	12	9:43	1	2	0	0	
68	2017-03-14	68	27-310	TOR	@	FLA	L	0	1	1	1	2	0	0	0	0	1	0	0	3	0.0	18	11:28	3	0	0	0	
69	2017-03-16	69	27-312	TOR	@	TBL	W	1	0	1	1	0	1	0	0	0	0	0	0	1	100.0	18	10:38	3	1	0	0	
70	2017-03-18	70	27-314	TOR		CHI	L-OT	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	15	9:58	3	0	0	0	
71	2017-03-20	71	27-316	TOR		BOS	W	0	0	0	-1	2	0	0	0	0	0	0	0	1	0.0	11	6:08	4	0	0	0	
72	2017-03-22	72	27-318	TOR	@	CBJ	W	0	0	0	-1	0	0	0	0	0	0	0	0	3	0.0	15	8:12	1	0	0	0	
73	2017-03-23	73	27-319	TOR		NJD	W	0	0	0	0	0	0	0	0	0	0	0	0	0		13	8:36	2	0	0	0	
74	2017-03-25	74	27-321	TOR	@	BUF	L	0	0	0	-1	2	0	0	0	0	0	0	0	0		16	10:09	3	0	0	0	
75	2017-03-28	75	27-324	TOR		FLA	W	0	0	0	0	7	0	0	0	0	0	0	0	1	0.0	15	8:14	2	0	0	0	
76	2017-03-30	76	27-326	TOR	@	NSH	W	0	0	0	-1	0	0	0	0	0	0	0	0	0		10	6:22	3	0	0	0	
77	2017-04-01	77	27-328	TOR	@	DET	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	15	10:59	6	1	0	0	
78	2017-04-03	78	27-330	TOR	@	BUF	W	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	17	10:47	4	1	0	1	0.0
79	2017-04-04	79	27-331	TOR		WSH	L	0	0	0	0	2	0	0	0	0	0	0	0	0		17	11:41	5	0	0	0	
80	2017-04-06	80	27-333	TOR		TBL	L	0	0	0	0	15	0	0	0	0	0	0	0	0		10	6:48	3	0	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
81	2017-04-08	81	27-335	TOR		PIT	W	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0	15	8:41	4	0	0	0	
82	2017-04-09	82	27-336	TOR		CBJ	L	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	13	8:33	3	0	0	0	

Name: James Van Riemsdyk	Number: 25
	Scoring			Goals	Assists								
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
1	2016-10-12	1	27-161	TOR	@	OTT	L-OT	0	0	0	-2	0	0	0	0	0	0	0	0	3	0.0	22	17:25	3	0	0	0	
2	2016-10-15	2	27-164	TOR		BOS	W	1	0	1	2	0	1	0	0	0	0	0	0	2	50.0	19	13:58	0	0	0	1	0.0
3	2016-10-19	3	27-168	TOR	@	WPG	L-OT	0	1	1	-1	0	0	0	0	0	1	0	0	3	0.0	21	14:41	1	0	0	1	0.0
4	2016-10-20	4	27-169	TOR	@	MIN	L	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	22	16:10	1	0	0	0	
5	2016-10-22	5	27-171	TOR	@	CHI	L-SO	1	0	1	1	2	1	0	0	0	0	0	0	4	25.0	21	15:59	0	1	1	0	100.0
6	2016-10-25	6	27-174	TOR		TBL	L	1	0	1	-1	0	1	0	0	0	0	0	0	4	25.0	23	16:39	3	2	0	1	0.0
7	2016-10-27	7	27-176	TOR		FLA	W	1	0	1	2	2	1	0	0	0	0	0	0	4	25.0	22	14:56	0	0	0	0	
8	2016-10-29	8	27-178	TOR	@	MTL	L	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	21	16:37	0	0	0	0	
9	2016-10-30	9	27-179	TOR	@	NYI	L	0	1	1	-4	0	0	0	0	0	0	1	0	4	0.0	18	13:26	1	0	0	0	
10	2016-11-01	10	27-181	TOR		EDM	W	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	20	15:26	2	1	0	0	
11	2016-11-03	11	27-183	TOR	@	BUF	W	0	1	1	2	0	0	0	0	0	1	0	0	0		20	14:09	1	1	0	0	
12	2016-11-05	12	27-185	TOR		VAN	W	0	3	3	1	2	0	0	0	0	2	1	0	5	0.0	22	14:49	1	2	0	0	
13	2016-11-08	13	27-188	TOR		LAK	L	0	0	0	-2	0	0	0	0	0	0	0	0	2	0.0	18	12:26	2	0	0	0	
14	2016-11-11	14	27-191	TOR		PHI	W	0	1	1	-1	2	0	0	0	0	0	1	0	1	0.0	22	16:56	1	1	0	0	
15	2016-11-12	15	27-192	TOR	@	PIT	L	0	0	0	-1	0	0	0	0	0	0	0	0	3	0.0	22	16:21	1	0	0	0	
16	2016-11-15	16	27-195	TOR		NSH	W	3	1	4	4	0	3	0	0	1	1	0	0	3	100.0	20	14:00	1	1	0	0	
17	2016-11-17	17	27-197	TOR		FLA	W	1	1	2	1	0	1	0	0	0	1	0	0	4	25.0	19	15:40	1	1	0	0	
18	2016-11-19	18	27-199	TOR	@	MTL	L	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	22	15:59	1	2	0	0	
19	2016-11-22	19	27-202	TOR		CAR	L	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	21	16:19	2	0	0	0	
20	2016-11-23	20	27-203	TOR	@	NJD	L-SO	0	0	0	-1	0	0	0	0	0	0	0	0	3	0.0	24	19:20	0	0	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
21	2016-11-26	21	27-206	TOR		WSH	W	1	0	1	-1	0	0	1	0	0	0	0	0	3	33.3	22	16:54	2	0	0	0	
22	2016-11-29	22	27-209	TOR	@	EDM	W	1	0	1	0	2	1	0	0	0	0	0	0	3	33.3	22	14:25	1	0	0	0	
23	2016-11-30	23	27-210	TOR	@	CGY	L	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	22	18:11	0	1	0	0	
24	2016-12-03	24	27-213	TOR	@	VAN	L-SO	1	0	1	-1	0	0	1	0	0	0	0	0	6	16.7	27	21:09	3	0	0	0	
25	2016-12-07	25	27-217	TOR		MIN	L	0	0	0	0	0	0	0	0	0	0	0	0	0		25	17:41	4	0	0	0	
26	2016-12-10	26	27-220	TOR	@	BOS	W	1	0	1	1	0	1	0	0	0	0	0	0	1	100.0	18	15:39	1	0	0	0	
27	2016-12-11	27	27-221	TOR		COL	L	0	0	0	-1	2	0	0	0	0	0	0	0	7	0.0	22	16:12	1	0	0	0	
28	2016-12-13	28	27-223	TOR		SJS	L-SO	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	21	15:12	1	0	0	0	
29	2016-12-15	29	27-225	TOR		ARI	L-SO	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0	23	19:40	1	1	0	0	
30	2016-12-17	30	27-227	TOR		PIT	W	0	1	1	1	0	0	0	0	0	1	0	0	2	0.0	20	15:33	2	1	0	0	
31	2016-12-19	31	27-229	TOR		ANA	L	0	0	0	-1	0	0	0	0	0	0	0	0	3	0.0	22	14:35	1	0	0	0	
32	2016-12-22	32	27-232	TOR	@	COL	W	1	1	2	2	2	1	0	0	0	1	0	0	2	50.0	25	17:17	0	0	0	0	
33	2016-12-23	33	27-233	TOR	@	ARI	W	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	24	16:16	0	0	0	0	
34	2016-12-28	34	27-238	TOR	@	FLA	W	0	0	0	0	2	0	0	0	0	0	0	0	3	0.0	24	15:45	0	0	0	0	
35	2016-12-29	35	27-239	TOR	@	TBL	W	0	1	1	0	0	0	0	0	0	1	0	0	2	0.0	23	16:06	1	1	0	0	
36	2017-01-01	36	27-242	TOR		DET	W	0	1	1	0	0	0	0	0	0	1	0	0	0		23	14:01	0	0	0	0	
37	2017-01-03	37	27-244	TOR	@	WSH	L-OT	0	2	2	-2	0	0	0	0	0	1	1	0	6	0.0	24	14:37	0	0	0	0	
38	2017-01-06	38	27-247	TOR	@	NJD	W	0	2	2	0	0	0	0	0	0	0	2	0	2	0.0	20	15:37	0	0	0	0	
39	2017-01-07	39	27-248	TOR		MTL	L	1	2	3	0	2	1	0	0	0	0	2	0	4	25.0	22	14:13	0	0	0	0	
40	2017-01-13	40	27-254	TOR	@	NYR	W	1	0	1	0	2	0	1	0	0	0	0	0	2	50.0	18	15:13	0	1	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
41	2017-01-14	41	27-255	TOR	@	OTT	W	0	1	1	1	0	0	0	0	0	0	1	0	0		20	15:11	2	1	0	0	
42	2017-01-17	42	27-258	TOR		BUF	W	1	0	1	-1	0	0	1	0	1	0	0	0	3	33.3	18	15:14	0	0	0	0	
43	2017-01-19	43	27-260	TOR		NYR	L	0	1	1	-1	0	0	0	0	0	1	0	0	2	0.0	24	13:39	0	0	0	0	
44	2017-01-21	44	27-262	TOR		OTT	L-SO	0	1	1	-1	0	0	0	0	0	0	1	0	6	0.0	23	18:08	1	0	0	0	
45	2017-01-23	45	27-264	TOR		CGY	W	0	0	0	1	0	0	0	0	0	0	0	0	3	0.0	20	16:02	0	1	0	0	
46	2017-01-25	46	27-266	TOR	@	DET	W	1	0	1	1	0	1	0	0	0	0	0	0	4	25.0	21	16:55	1	0	0	0	
47	2017-01-26	47	27-267	TOR	@	PHI	L	0	0	0	0	0	0	0	0	0	0	0	0	2	0.0	21	17:02	1	0	0	0	
48	2017-01-31	48	27-272	TOR	@	DAL	L	0	1	1	-2	0	0	0	0	0	0	1	0	3	0.0	22	14:28	0	0	0	0	
49	2017-02-02	49	27-274	TOR	@	STL	L	0	1	1	1	0	0	0	0	0	1	0	0	4	0.0	22	15:29	1	0	0	0	
50	2017-02-04	50	27-276	TOR	@	BOS	W	2	0	2	1	0	2	0	0	1	0	0	0	4	50.0	23	14:25	3	0	0	0	
51	2017-02-06	51	27-278	TOR	@	NYI	L-OT	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	23	16:32	0	0	0	0	
52	2017-02-07	52	27-279	TOR		DAL	W	0	0	0	1	0	0	0	0	0	0	0	0	4	0.0	22	14:31	1	0	0	0	
53	2017-02-09	53	27-281	TOR		STL	L-OT	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	20	14:27	0	2	0	0	
54	2017-02-11	54	27-283	TOR		BUF	L	0	0	0	0	5	0	0	0	0	0	0	0	3	0.0	22	14:58	0	0	0	0	
55	2017-02-14	55	27-286	TOR		NYI	W	0	1	1	1	0	0	0	0	0	1	0	0	2	0.0	21	14:27	0	0	0	0	
56	2017-02-15	56	27-287	TOR	@	CBJ	L	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	19	12:51	0	0	0	0	
57	2017-02-18	57	27-290	TOR		OTT	L	0	0	0	-2	0	0	0	0	0	0	0	0	3	0.0	23	14:52	2	1	0	0	
58	2017-02-19	58	27-291	TOR	@	CAR	W	0	2	2	2	0	0	0	0	0	2	0	0	3	0.0	20	14:43	1	1	0	0	
59	2017-02-21	59	27-293	TOR		WPG	W	0	0	0	0	0	0	0	0	0	0	0	0	4	0.0	22	18:35	0	0	0	0	
60	2017-02-23	60	27-295	TOR		NYR	L-SO	0	0	0	1	0	0	0	0	0	0	0	0	3	0.0	24	17:02	0	0	0	1	0.0
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
61	2017-02-25	61	27-297	TOR		MTL	L-OT	0	1	1	0	0	0	0	0	0	1	0	0	4	0.0	21	15:32	2	1	0	0	
62	2017-02-28	62	27-300	TOR	@	SJS	L	0	0	0	-2	0	0	0	0	0	0	0	0	1	0.0	22	15:48	0	0	0	0	
63	2017-03-02	63	27-302	TOR	@	LAK	L-SO	0	1	1	1	0	0	0	0	0	1	0	0	3	0.0	23	14:58	0	1	0	0	
64	2017-03-03	64	27-303	TOR	@	ANA	L	0	0	0	-4	0	0	0	0	0	0	0	0	8	0.0	24	17:18	0	0	0	0	
65	2017-03-07	65	27-307	TOR		DET	W	1	0	1	1	4	0	1	0	0	0	0	0	2	50.0	20	15:35	0	0	0	0	
66	2017-03-09	66	27-309	TOR		PHI	W	0	0	0	1	0	0	0	0	0	0	0	0	2	0.0	23	13:59	1	2	0	0	
67	2017-03-11	67	27-311	TOR	@	CAR	W	1	1	2	2	0	1	0	0	0	1	0	0	5	20.0	22	14:50	0	0	0	0	
68	2017-03-14	68	27-314	TOR	@	FLA	L	0	0	0	-2	4	0	0	0	0	0	0	0	0		21	13:44	1	0	0	0	
69	2017-03-16	69	27-316	TOR	@	TBL	W	1	0	1	2	2	1	0	0	0	0	0	0	2	50.0	20	13:07	0	0	0	0	
70	2017-03-18	70	27-318	TOR		CHI	L-OT	0	0	0	0	0	0	0	0	0	0	0	0	5	0.0	23	17:41	1	0	0	0	
71	2017-03-20	71	27-320	TOR		BOS	W	0	2	2	1	0	0	0	0	0	1	1	0	4	0.0	18	23:04	0	0	0	0	
72	2017-03-22	72	27-322	TOR	@	CBJ	W	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	21	17:00	0	0	0	0	
73	2017-03-23	73	27-323	TOR		NJD	W	1	0	1	1	0	1	0	0	1	0	0	0	3	33.3	19	14:36	0	0	0	0	
74	2017-03-25	74	27-325	TOR	@	BUF	L	0	0	0	0	0	0	0	0	0	0	0	0	3	0.0	20	18:19	0	0	0	0	
75	2017-03-28	75	27-328	TOR		FLA	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	20	15:00	1	0	0	0	
76	2017-03-30	76	27-330	TOR	@	NSH	W	1	0	1	0	0	0	1	0	0	0	0	0	1	100.0	21	15:10	1	1	0	0	
77	2017-04-01	77	27-332	TOR	@	DET	W	1	0	1	1	0	1	0	0	0	0	0	0	2	50.0	22	15:01	0	0	0	0	
78	2017-04-03	78	27-334	TOR	@	BUF	W	1	0	1	1	0	1	0	0	1	0	0	0	2	50.0	21	14:58	0	0	0	0	
79	2017-04-04	79	27-335	TOR		WSH	L	0	1	1	-1	2	0	0	0	0	0	1	0	4	0.0	21	17:06	0	0	0	0	
80	2017-04-06	80	27-337	TOR		TBL	L	0	0	0	-2	0	0	0	0	0	0	0	0	1	0.0	23	17:38	2	1	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
81	2017-04-08	81	27-339	TOR		PIT	W	1	0	1	1	0	1	0	0	0	0	0	0	6	16.7	25	19:50	0	0	0	0	
82	2017-04-09	82	27-340	TOR		CBJ	L	2	0	2	0	0	2	0	0	0	0	0	0	6	33.3	25	17:42	0	0	0	0	

Name: Alexey Marchenko	Number: 3
	Scoring			Goals	Assists								
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
1	2016-10-13	1	24-285	DET	@	TBL	L	0	0	0	-1	0	0	0	0	0	0	0	0	0		29	21:31	0	4	0	0	
2	2016-10-15	2	24-287	DET	@	FLA	L	0	0	0	-1	2	0	0	0	0	0	0	0	2	0.0	26	19:24	0	0	0	0	
3	2016-10-17	3	24-289	DET		OTT	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	29	19:45	0	2	0	0	
4	2016-10-19	4	24-291	DET	@	NYR	W	0	0	0	-1	2	0	0	0	0	0	0	0	1	0.0	24	15:08	1	0	0	0	
5	2016-10-21	5	24-293	DET		NSH	W	0	1	1	2	0	0	0	0	0	1	0	0	2	0.0	29	21:02	0	1	0	0	
6	2016-10-22	6	24-294	DET		SJS	W	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0	31	20:02	0	3	0	0	
7	2016-10-25	7	24-297	DET		CAR	W	0	1	1	2	2	0	0	0	0	1	0	0	0		27	20:17	0	2	0	0	
8	2016-10-27	8	24-299	DET	@	STL	W	0	1	1	1	0	0	0	0	0	0	0	1	1	0.0	24	19:11	0	1	0	0	
9	2016-10-29	9	24-301	DET		BOS	L	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	22	18:08	0	1	0	0	
10	2016-10-30	10	24-302	DET		FLA	L	0	0	0	0	2	0	0	0	0	0	0	0	2	0.0	23	17:44	0	0	0	0	
11	2016-11-02	11	24-305	DET	@	PHI	L-OT	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	29	20:30	0	4	0	0	
12	2016-11-04	12	24-307	DET		WPG	L	0	0	0	-1	0	0	0	0	0	0	0	0	2	0.0	26	18:18	0	0	0	0	
13	2016-11-06	13	24-309	DET		EDM	L	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	26	16:53	0	1	0	0	
14	2016-11-08	14	24-311	DET	@	PHI	W	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0	26	16:17	1	4	0	0	
15	2016-11-10	15	24-313	DET		VAN	W	0	1	1	1	2	0	0	0	0	1	0	0	1	0.0	22	14:11	0	0	0	0	
16	2016-11-12	16	24-315	DET	@	MTL	L	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	26	19:20	0	1	0	0	
17	2016-11-15	17	24-318	DET		TBL	L	0	0	0	-2	0	0	0	0	0	0	0	0	0		24	17:55	0	1	0	0	
18	2016-11-18	18	24-321	DET	@	WSH	L	0	0	0	0	0	0	0	0	0	0	0	0	0		26	18:57	0	3	0	0	
19	2016-11-20	19	24-323	DET		CGY	L	0	1	1	0	0	0	0	0	0	1	0	0	0		15	12:34	0	0	0	0	
20	2016-12-09	20	24-342	DET		CBJ	L	0	0	0	0	0	0	0	0	0	0	0	0	0		18	11:44	0	0	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
21	2016-12-11	21	24-344	DET		PHI	L-OT	0	0	0	0	0	0	0	0	0	0	0	0	0		25	18:14	0	1	0	0	
22	2016-12-13	22	24-346	DET		ARI	L	0	0	0	-1	2	0	0	0	0	0	0	0	1	0.0	15	11:02	0	1	0	0	
23	2017-01-05	23	25-003	DET	@	LAK	W	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0	23	17:25	1	2	0	0	
24	2017-01-07	24	25-005	DET	@	SJS	L	0	0	0	-1	0	0	0	0	0	0	0	0	1	0.0	29	18:30	1	4	0	0	
25	2017-01-10	25	25-008	DET	@	CHI	L-OT	0	0	0	2	0	0	0	0	0	0	0	0	1	0.0	33	22:30	1	3	0	0	
26	2017-01-12	26	25-010	DET	@	DAL	L	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0	21	16:14	1	2	0	0	
27	2017-01-14	27	25-012	DET		PIT	W	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	23	18:35	0	1	0	0	
28	2017-01-16	28	25-014	DET		MTL	W	0	0	0	1	0	0	0	0	0	0	0	0	0		27	19:05	0	0	0	0	
29	2017-01-18	29	25-016	DET		BOS	W	0	0	0	2	0	0	0	0	0	0	0	0	1	0.0	23	19:07	1	1	0	0	
30	2017-01-20	30	25-018	DET	@	BUF	L-OT	0	1	1	1	0	0	0	0	0	1	0	0	2	0.0	23	19:52	1	1	0	0	
31	2017-02-23	31	25-052	TOR		NYR	L-SO	0	0	0	1	0	0	0	0	0	0	0	0	1	0.0	21	13:52	0	4	0	0	
32	2017-02-25	32	25-054	TOR		MTL	L-OT	0	0	0	2	0	0	0	0	0	0	0	0	1	0.0	24	17:40	2	1	0	0	
33	2017-02-28	33	25-057	TOR	@	SJS	L	0	0	0	0	0	0	0	0	0	0	0	0	1	0.0	25	17:58	1	2	0	0	
34	2017-03-02	34	25-059	TOR	@	LAK	L-SO	0	0	0	-1	0	0	0	0	0	0	0	0	2	0.0	29	20:01	1	1	0	0	
35	2017-03-03	35	25-060	TOR	@	ANA	L	0	0	0	-3	0	0	0	0	0	0	0	0	0		20	14:08	0	3	0	0	
36	2017-03-07	36	25-064	TOR		DET	W	1	0	1	1	0	1	0	0	0	0	0	0	2	50.0	18	15:00	1	2	0	0	
37	2017-03-09	37	25-066	TOR		PHI	W	0	0	0	0	0	0	0	0	0	0	0	0	0		14	11:19	0	1	0	0	
38	2017-03-16	38	25-073	TOR	@	TBL	W	0	1	1	1	0	0	0	0	0	1	0	0	2	0.0	17	11:42	3	1	0	0	
39	2017-03-18	39	25-075	TOR		CHI	L-OT	0	0	0	1	0	0	0	0	0	0	0	0	0		17	11:08	3	0	0	0	
40	2017-03-23	40	25-080	TOR		NJD	W	0	0	0	0	0	0	0	0	0	0	0	0	0		16	11:32	3	0	0	0	
Rk	Date	G	Age	Tm		Opp		G	A	PTS	+/-	PIM	EV	PP	SH	GW	EV	PP	SH	S	S%	SHFT	TOI	HIT	BLK	FOW	FOL	FO%
